label,text
15,CAS ASS SSY SYS YSR SRT RTA TAN ANE NEK EKL KLF LFF
15,CAS ASS SSV SVT VTA TAG AGG GGP GPF PFL FLL LLY LYN YNS NSP SPL PLH LHF
15,CAS ASS SSN SNL NLP LPG PGT GTG TGE GEA EAF AFF
15,CAS AST STT TTG TGL GLA LAV AVM VME MEQ EQY QYF
15,CAS ASS SSL SLW LWD WDT DTG TGE GEQ EQY QYF
15,CAS ASS SSL SLV LVW VWS WSS SSG SGG GGQ GQE QET ETQ TQY QYF
15,CAS ASS SSS SSR SRD RDK DKP KPQ PQE QET ETQ TQY QYF
15,CAS ASS SSS SSG SGW GWG WGV GVG VGA GAF AFF
15,CAS ASS SSL SLT LTE TEA EAH AHG HGY GYT YTF
15,CAS ASR SRE REG EGY GYE YEQ EQF QFF
15,CAS ASR SRK RKG KGG GGS GSS SSY SYN YNE NEQ EQF QFF
15,CAS ASS SSQ SQF QFV FVY VYT YTS TST STD TDT DTQ TQY QYF
15,CAS ASS SSP SPT PTT TTG TGA GAS ASY SYG YGY GYT YTF
15,CAS ASS SSP SPL PLG LGG GGA GAG AGE GED EDT DTQ TQY QYF
15,CAS ASS SSL SLE LEG EGE GET ETQ TQY QYF
15,CAT ATS TSR SRT RTS TSG SGR GRP RPS PST STD TDT DTQ TQY QYF
15,CAS ASG SGF GFG FGN GNT NTE TEA EAF AFF
15,CAS ASS SSS SSD SDG DGG GGL GLW LWD WDT DTE TEA EAF AFF
15,CAS ASS SSF SFT FTG TGR GRS RSP SPL PLH LHF
15,CAS ASS SSP SPD PDR DRE REG EGT GTD TDT DTQ TQY QYF
15,CAS ASS SSF SFG FGS GSG SGA GAP APG PGE GEL ELF LFF
15,CAS ASS SSS SSG SGG GGT GTE TEA EAF AFF
15,CAS ASS SSQ SQE QER ERW RWA WAE AEA EAF AFF
15,CAS ASS SSQ SQG QGR GRG RGE GEQ EQF QFF
15,CAS ASS SSR SRL RLY LYG YGN GNT NTG TGE GEL ELF LFF
15,CAT ATT TTT TTG TGT GTE TES ESS SSN SNQ NQP QPQ PQH QHF
15,CAT ATS TSD SDL DLH LHR HRG RGD GDE DEQ EQF QFF
15,CAS ASS SSL SLV LVG VGG GGG GGM GMG MGW GWE WEQ EQF QFF
15,CAS ASS SSK SKG KGQ GQG QGA GAY AYG YGY GYT YTF
15,CAS ASR SRT RTG TGY GYT YTE TEA EAF AFF
15,CAS ASS SSL SLW LWV WVE VEN ENY NYG YGY GYT YTF
15,CAW AWS WSV SVL VLT LTA TAE AES ESG SGE GEL ELF LFF
15,CAS ASS SSF SFS FSL SLP LPY PYE YEQ EQY QYF
15,CAS ASS SSW SWI WIP IPG PGG GGS GSE SEA EAF AFF
15,CAS ASS SSV SVG VGL GLH LHG HGQ GQP QPT PTN TNE NEK EKL KLF LFF
15,CAS ASS SSL SLG LGN GNE NEQ EQF QFF
15,CAS ASS SSQ SQG QGQ GQG QGL GLN LNG NGY GYT YTF
15,CAS ASS SSL SLG LGP GPN PNT NTG TGE GEL ELF LFF
15,CAS ASS SSQ SQT QTG TGN GNQ NQP QPQ PQH QHF
15,CAS ASS SST STE TEE EET ETQ TQY QYF
15,CAS ASS SSH SHE HEG EGA GAG AGA GAN ANV NVL VLT LTF
15,CAS ASS SSL SLR LRG RGR GRV RVR VRE RET ETQ TQY QYF
15,CAW AWS WSI SIE IER ERE REL ELD LDE DEQ EQF QFF
15,CAS ASS SSP SPS PSP SPS PSG SGD GDD DDE DEK EKL KLF LFF
15,CAS ASS SSP SPF PFP FPS PSG SGF GFT FTD TDT DTQ TQY QYF
15,CAT ATS TSR SRG RGD GDT DTG TGE GEL ELF LFF
15,CAS ASS SSI SIF IFG FGG GGQ GQN QNQ NQP QPQ PQH QHF
15,CAS ASS SSL SLA LAG AGT GTP TPT PTD TDT DTQ TQY QYF
15,CAS ASG SGG GGG GGG GGA GAE AEA EAF AFF
15,CAT ATL TLK LKQ KQG QGA GAM AMD MDW DWE WET ETQ TQY QYF
15,CAS ASS SSR SRR RRG RGT GTG TGE GEL ELF LFF
15,CAS ASS SSP SPR PRG RGN GNY NYG YGY GYT YTF
15,CAS ASS SSL SLV LVI VIG IGD GDR DRG RGH GHS HSE SEQ EQY QYF
15,CAS ASS SSD SDS DSS SSG SGY GYS YSG SGA GAN ANV NVL VLT LTF
15,CAS ASS SSL SLM LMD MDT DTD TDT DTQ TQY QYF
15,CAS ASS SSY SYS YSI SIG IGA GAL ALE LEA EAF AFF
15,CAS ASS SSP SPW PWL WLT LTS TSG SGY GYT YTD TDT DTQ TQY QYF
15,CAI AIS ISE SES ESP SPD PDM DML MLM LMG MGN GNE NEQ EQF QFF
15,CAS ASS SSP SPT PTT TTR TRT RTR TRY RYY YYG YGY GYT YTF
15,CAS ASS SSY SYA YAT ATE TEV EVA VAG AGE GET ETQ TQY QYF
15,CAW AWS WSI SIS ISD SDS DSS SSR SRV RVE VEA EAF AFF
15,CAS ASS SSY SYA YAT ATG TGI GIP IPD PDT DTQ TQY QYF
15,CAS ASS SSF SFQ FQG QGY GYT YTE TEA EAF AFF
15,CAS ASS SSS SSA SAN ANY NYG YGY GYT YTF
15,CAS ASS SSY SYS YST STG TGT GTA TAY AYG YGY GYT YTF
16,CAS ASS SSI SIR IRT RTD TDT DTQ TQY QYF
16,CAS ASS SSP SPQ PQL QLG LGV GVP VPF PFF
16,CAS ASS SSL SLN LNQ NQG QGG GGG GGY GYT YTF
16,CAS ASS SST STH THR HRA RAE AEG EGE GEL ELF
16,CAS ASS SSF SFR FRL RLD LDR DRY RYG YGY GYT YTF
16,CAS ASS SSQ SQG QGQ GQS QSS SSY SYN YNE NEQ EQF
16,CAS ASS SSV SVQ VQG QGR GRV RVN VNT NTE TEA EAF
16,CAS ASS SSA SAG AGT GTL TLP LPT PTG TGE GEL ELF
16,CAS ASS SSL SLA LAR ARR RRF RFY FYN YNS NSP SPL PLH LHF
16,CAS ASS SSL SLE LEG EGR GRG RGY GYT YTF
16,CAS ASS SSL SLV LVG VGE GEK EKA KAF AFF
16,CAS ASS SSL SLS LSR SRY RYE YEQ EQF
16,CAS ASS SSL SLA LAG AGV GVQ VQP QPQ PQH QHF
16,CAS ASS SSS SSP SPV PVG VGG GGE GEQ EQF
16,CAS ASS SSS SSG SGG GGG GGY GYN YNE NEQ EQF
16,CAS ASS SSS SSL SLG LGG GGA GAE AET ETQ TQY QYF
16,CAS ASS SSS SSS SSQ SQG QGN GNQ NQP QPQ PQH QHF
16,CAS ASS SSK SKS KSR SRG RGS GSY SYE YEQ EQY QYF
16,CAS ASS SSP SPD PDG DGV GVN VNS NSP SPL PLH LHF
16,CAS ASS SSP SPN PNR NRS RSG SGN GNT NTI TIY IYF
16,CAS ASS SST STR TRQ RQS QSA SAY AYE YEQ EQY QYF
16,CAS ASS SSL SLD LDA DAG AGN GNE NEK EKL KLF
16,CAS ASS SSL SLA LAL ALG LGD GDT DTT TTE TEA EAF AFF
16,CAS ASS SSL SLA LAR ARG RGV GVG VGN GNI NIQ IQY QYF
16,CAS ASS SSL SLE LEG EGQ GQG QGI GIS ISP SPL PLH LHF
16,CAS ASS SSL SLE LEL ELS LSG SGA GAN ANV NVL VLT LTF
16,CAS ASS SSL SLG LGI GIG IGP GPY PYN YNE NEQ EQF
16,CAS ASS SSV SVS VSF SFG FGQ GQG QGY GYE YEQ EQY QYF
16,CAS ASS SSR SRG RGG GGT GTS TSG SGL GLH LHT HTQ TQY QYF
16,CAS ASS SSF SFQ FQG QGG GGD GDG DGE GET ETQ TQY QYF
16,CAS ASS SSL SLV LVG VGG GGG GGE GES EST STE TEA EAF
16,CAS ASS SSL SLG LGQ GQP QPS PST STD TDT DTQ TQY QYF
16,CAS ASS SSI SIR IRT RTS TSG SGA GAH AHE HEQ EQY QYF
16,CAS ASS SSL SLR LRA RAG AGG GGS GSH SHE HEQ EQY QYF
16,CAS ASS SSF SFQ FQR QRG RGA GAA AAD ADT DTQ TQY QYF
16,CAS ASS SSF SFR FRV RVG VGA GAV AVD VDT DTQ TQY QYF
16,CAS ASS SSI SIR IRW RWT WTD TDT DTQ TQY QYF
16,CAS ASS SSQ SQV QVY VYG YGG GGD GDT DTQ TQY QYF
16,CAS ASS SSW SWT WTG TGG GGH GHT HTD TDT DTQ TQY QYF
16,CAS ASS SSE SEQ EQR QRE REG EGE GEQ EQY QYF
16,CAS ASS SSI SIR IRA RAG AGG GGT GTD TDT DTQ TQY QYF
16,CAS ASS SSI SIR IRD RDT DTD TDT DTQ TQY QYF
16,CAS ASS SSI SIR IRT RTG TGD GDH DHE HEQ EQY QYF
16,CAS ASS SSI SIR IRT RTG TGG GGE GET ETQ TQY QYF
16,CAS ASS SSI SIR IRT RTT TTD TDT DTQ TQY QYF
16,CAS ASS SSI SIR IRY RYT YTD TDT DTQ TQY QYF
16,CAS ASS SSL SLA LAS ASY SYG YGD GDT DTQ TQY QYF
16,CAS ASS SSL SLR LRF RFT FTD TDT DTQ TQY QYF
16,CAS ASS SSL SLV LVA VAY AYS YSG SGE GET ETQ TQY QYF
16,CAS ASS SST STR TRT RTT TTD TDT DTQ TQY QYF
16,CAS ASS SST STR TRW RWS WSD SDT DTQ TQY QYF
16,CAS ASS SSV SVR VRF RFT FTD TDT DTQ TQY QYF
16,CAS ASS SSI SIR IRQ RQG QGG GGN GNH NHE HEQ EQY QYF
16,CAS ASS SSF SFR FRS RST STD TDT DTQ TQY QYF
16,CAS ASS SSQ SQD QDG DGQ GQG QGP GPE PET ETQ TQY QYF
16,CAS ASS SSV SVR VRS RST STD TDT DTQ TQY QYF
16,CAS ASS SSF SFR FRV RVS VSD SDT DTQ TQY QYF
16,CAS ASS SSI SIR IRN RNT NTD TDT DTQ TQY QYF
16,CAS ASS SSL SLR LRA RAG AGG GGV GVD VDT DTQ TQY QYF
16,CAS ASS SSQ SQP QPH PHR HRG RGD GDE DEQ EQF QFF
16,CAS ASS SSA SAR ARF RFT FTD TDT DTQ TQY QYF
16,CAS ASS SSF SFR FRT RTS TSD SDT DTQ TQY QYF
16,CAS ASS SSI SIR IRS RST STD TDT DTQ TQY QYF
16,CAS ASS SSL SLR LRS RSG SGD GDT DTQ TQY QYF
16,CAS ASS SSL SLV LVA VAW AWE WET ETQ TQY QYF
16,CAS ASS SSV SVR VRG RGG GGE GEA EAD ADT DTQ TQY QYF
17,CAS ASS SSF SFS FSR SRN RNT NTG TGE GEL ELF
17,CAS ASS SSR SRG RGQ GQG QGE GEQ EQY QYF
17,CAC ACS CSS SSL SLN LNT NTE TEA EAF
17,CAG AGS GSS SSL SLN LNT NTE TEA EAF
17,CAS ASS SSL SLD LDG DGR GRQ RQV QVN VNQ NQP QPQ PQH QHF
17,CAS ASS SSL SLI LIP IPG PGD GDY DYY YYG YGY GYT YTF
17,CAS ASS SSL SLL LLG LGG GGG GGY GYA YAY AYE YEQ EQY QYF
17,CAS ASS SSL SLL LLT LTG TGH GHE HEQ EQF
17,CAS ASS SSS SSL SLD LDT DTE TEA EAF
17,CAS ASS SSS SSL SLS LST STE TEA EAF
17,CAS ASS SSS SSP SPN PNT NTE TEA EAF
17,CAS ASS SST STR TRG RGG GGW GWV WVE VEA EAF
17,CAG AGR GRP RPR PRL RLA LAG AGG GGN GNN NNQ NQE QEF
17,CAS ASG SGT GTG TGE GES ESG SGY GYT YTF
17,CAS ASK SKM KMR MRG RGD GDV DVY VYE YEQ EQY QYF
17,CAS ASL SLF LFT FTG TGT GTS TSP SPT PTD TDT DTQ TQY QYF
17,CAS ASL SLR LRG RGL GLG LGT GTD TDT DTQ TQY QYF
17,CAS ASN SNI NIL ILG LGQ GQA QAD ADT DTQ TQY QYF
17,CAS ASR SRD RDP DPG PGL GLA LAG AGE GEG EGH GHG HGE GEL ELF
17,CAS ASR SRY RYT YTG TGQ GQE QET ETY TYE YEQ EQY QYF
17,CAS ASS SSA SAT ATG TGL GLS LSV SVT VTD TDT DTQ TQY QYF
17,CAS ASS SSD SDL DLN LNS NSP SPL PLH LHF
17,CAS ASS SSF SFM FMQ MQG QGD GDS DSP SPL PLH LHF
17,CAS ASS SSF SFQ FQG QGS GSN SNE NEK EKL KLF
17,CAS ASS SSF SFR FRG RGE GEG EGS GSY SYE YEQ EQY QYF
17,CAS ASS SSF SFS FSG SGQ GQG QGA GAA AAN ANK NKE KEL ELF
17,CAS ASS SSF SFS FSG SGS GSL SLT LTT TTE TEA EAF
17,CAS ASS SSF SFV FVG VGE GEY EYE YEQ EQY QYF
17,CAS ASS SSG SGL GLN LNS NSP SPL PLH LHF
17,CAS ASS SSG SGS GSA SAG AGG GGV GVW VWD WDN DNE NEQ EQF
17,CAS ASS SSL SLA LAP APS PSY SYE YEQ EQY QYF
17,CAS ASS SSL SLA LAV AVL VLS LSS SSY SYN YNE NEQ EQF
17,CAS ASS SSL SLD LDS DSQ SQS QSS SSG SGN GNT NTI TIY IYF
17,CAS ASS SSL SLE LEG EGS GSY SYE YEQ EQY QYF
17,CAS ASS SSL SLG LGL GLG LGV GVN VNN NNE NEQ EQF
17,CAS ASS SSL SLG LGR GRD RDG DGV GVY VYF
17,CAS ASS SSL SLG LGT GTG TGH GHN HNE NEQ EQF
17,CAS ASS SSL SLI LIA IAS ASG SGG GGY GYN YNE NEQ EQF
17,CAS ASS SSL SLL LLG LGE GEK EKA KAY AYE YEQ EQY QYF
17,CAS ASS SSL SLL LLG LGH GHP HPS PSG SGE GEL ELF
17,CAS ASS SSL SLL LLG LGQ GQD QDN DNS NSP SPL PLH LHF
17,CAS ASS SSL SLL LLG LGQ GQY QYN YNS NSP SPL PLH LHF
17,CAS ASS SSL SLL LLG LGT GTE TEN ENT NTE TEA EAF
17,CAS ASS SSL SLL LLI LIG IGA GAN ANN NNE NEQ EQY QYF
17,CAS ASS SSL SLM LMA MAS ASG SGG GGY GYN YNE NEQ EQF
17,CAS ASS SSL SLM LMG MGN GNS NSP SPL PLH LHF
17,CAS ASS SSL SLM LMG MGV GVR VRD RDT DTE TEA EAF
17,CAS ASS SSL SLP LPG PGT GTS TSG SGI GIS ISQ SQD QDT DTQ TQY QYF
17,CAS ASS SSL SLP LPR PRG RGR GRD RDN DNE NEQ EQF
17,CAS ASS SSL SLS LSS SSP SPG PGN GNQ NQP QPQ PQH QHF
17,CAS ASS SSL SLT LTA TAP APG PGI GIQ IQP QPQ PQH QHF
17,CAS ASS SSL SLT LTE TEA EAG AGN GNQ NQP QPH PHH HHF
17,CAS ASS SSL SLT LTE TEA EAG AGN GNQ NQP QPH PHQ HQF
17,CAS ASS SSL SLT LTG TGA GAG AGD GDQ DQP QPQ PQH QHF
17,CAS ASS SSL SLT LTG TGP GPG PGD GDQ DQP QPQ PQH QHF
17,CAS ASS SSL SLT LTL TLL LLG LGN GNN NNE NEQ EQY QYF
17,CAS ASS SSL SLT LTV TVA VAG AGD GDT DTE TEA EAF
17,CAS ASS SSL SLV LVL VLS LSS SSP SPT PTY TYE YEQ EQY QYF
17,CAS ASS SSL SLV LVS VSS SSG SGA GAN ANV NVL VLT LTF
17,CAS ASS SSL SLV LVT VTG TGE GEG EGL GLG LGE GEQ EQF
17,CAS ASS SSL SLV LVV VVA VAG AGG GGL GLY LYE YEQ EQF
17,CAS ASS SSL SLV LVV VVI VIQ IQE QET ETQ TQY QYF
17,CAS ASS SSP SPG PGQ GQG QGV GVT VTP TPL PLH LHF
17,CAS ASS SSP SPG PGQ GQV QVT VTP TPL PLH LHF
17,CAS ASS SSP SPG PGT GTG TGS GSY SYE YEQ EQY QYF
17,CAS ASS SSP SPI PIT ITR TRI RIV IVG VGD GDT DTQ TQY QYF
17,CAS ASS SSP SPL PLI LIG IGT GTS TSG SGT GTE TEA EAF
17,CAS ASS SSP SPL PLT LTD TDT DTQ TQY QYF
17,CAS ASS SSP SPP PPG PGT GTP TPG PGR GRG RGW GWY WYD YDT DTF
17,CAS ASS SSP SPS PSP SPG PGD GDN DNE NEQ EQF
17,CAS ASS SSP SPT PTG TGA GAG AGN GNQ NQP QPQ PQH QHF
17,CAS ASS SSP SPT PTG TGS GSG SGG GGG GGD GDE DEE EET ETQ TQY QYF
17,CAS ASS SSP SPT PTS TSG SGE GEY EYN YNE NEQ EQF
17,CAS ASS SSP SPW PWA WAS ASG SGT GTQ TQE QET ETQ TQY QYF
17,CAS ASS SSP SPY PYG YGI GID IDE DEQ EQY QYF
17,CAS ASS SSQ SQA QAG AGQ GQG QGN GNS NSP SPL PLH LHF
17,CAS ASS SSQ SQA QAQ AQG QGM GMG MGN GNS NSP SPL PLH LHF
17,CAS ASS SSQ SQE QET ETG TGS GSY SYE YEQ EQF
17,CAS ASS SSQ SQG QGP GPN PNL NLQ LQE QET ETQ TQY QYF
17,CAS ASS SSQ SQG QGT GTG TGG GGG GGY GYG YGY GYT YTF
17,CAS ASS SSQ SQG QGV GVG VGE GEN ENT NTE TEA EAF
17,CAS ASS SSQ SQI QIV IVT VTS TSA SAA AAQ AQY QYF
17,CAS ASS SSQ SQL QLG LGQ GQS QSE SET ETQ TQY QYF
17,CAS ASS SSQ SQS QSI SIG IGG GGE GEL ELF
17,CAS ASS SSQ SQT QTT TTS TSV SVN VNT NTE TEA EAF
17,CAS ASS SSQ SQV QVQ VQG QGT GTS TSG SGG GGE GEQ EQY QYF
17,CAS ASS SSQ SQV QVR VRG RGG GGY GYE YEQ EQF
17,CAS ASS SSQ SQV QVR VRG RGR GRG RGE GEQ EQY QYF
17,CAS ASS SSR SRG RGT GTG TGE GEG EGY GYE YEQ EQY QYF
17,CAS ASS SSR SRL RLD LDR DRD RDS DSY SYE YEQ EQY QYF
17,CAS ASS SSR SRT RTD TDD DDT DTE TEA EAF
17,CAS ASS SSS SSD SDP DPS PSG SGS GSI SIA IAY AYE YEQ EQY QYF
17,CAS ASS SSS SSH SHV HVI VIN INQ NQF
17,CAS ASS SSS SSL SLN LNT NTE TEA EAF
17,CAS ASS SSS SSM SMV MVA VAG AGE GEY EYE YEQ EQF
17,CAS ASS SSS SSN SNR NRD RDR DRN RNT NTI TIY IYF
17,CAS ASS SSS SST STG TGP GPG PGN GNS NSP SPL PLH LHF
17,CAS ASS SSS SST STG TGR GRD RDT DTD TDT DTQ TQY QYF
17,CAS ASS SST STP TPT PTS TSG SGV GVN VNT NTG TGE GEL ELF
17,CAS ASS SST STT TTR TRA RAG AGD GDQ DQP QPQ PQH QHF
17,CAS ASS SSV SVL VLA LAG AGD GDT DTQ TQY QYF
17,CAS ASS SSY SYL YLD LDG DGS GST STN TNS NSP SPL PLH LHF
17,CAT ATK TKR KRT RTG TGT GTD TDT DTQ TQY QYF
17,CAT ATS TSA SAG AGT GTP TPD PDN DNE NEQ EQF
17,CAT ATS TSS SSF SFP FPR PRL RLE LEW EWD WDE DEQ EQF
17,CAT ATT TTQ TQY QYG YGT GTD TDT DTQ TQY QYF
17,CAS ASS SSL SLG LGT GTG TGN GNN NNE NEQ EQF QFF
18,CAS ASS SSR SRL RLA LAG AGG GGM GMD MDE DEQ EQF QFF
18,CAS ASS SSG SGL GLA LAG AGG GGM GMD MDE DEQ EQF QFF
18,CAS ASL SLG LGP GPL PLR LRH RHE HEQ EQY QYF
18,CAS ASK SKP KPL PLV LVS VST STD TDT DTQ TQY QYF
18,CAS ASL SLE LER ERT RTS TSG SGG GGE GEQ EQF QFF
18,CAS ASS SSE SEL ELT LTS TSR SRT RTY TYE YEQ EQY QYF
18,CAS ASS SSE SER ERV RVS VSG SGN GNQ NQP QPQ PQH QHF
18,CAS ASQ SQR QRG RGA GAR ARG RGG GGN GNQ NQP QPQ PQH QHF
18,CAS ASR SRA RAR ART RTG TGA GAT ATN TNE NEK EKL KLF LFF
18,CAS ASS SSA SAK AKT KTS TSG SGG GGS GSD SDT DTQ TQY QYF
18,CAS ASS SSA SAL ALA LAS ASG SGG GGR GRD RDT DTQ TQY QYF
18,CAS ASS SSA SAR ART RTS TSG SGG GGL GLD LDE DEQ EQF QFF
18,CAS ASS SSK SKR KRA RAS ASG SGG GGT GTD TDT DTQ TQY QYF
18,CAS ASS SSS SSK SKT KTS TSG SGG GGT GTD TDT DTQ TQY QYF
18,CAS ASS SSS SSR SRT RTS TSG SGG GGQ GQD QDE DEQ EQF QFF
18,CAT ATS TSR SRG RGA GAR ARG RGS GSN SNQ NQP QPQ PQH QHF
18,CAS ASA SAR ART RTG TGG GGV GVG VGY GYT YTF
18,CAS ASR SRT RTS TSG SGT GTY TYE YEQ EQY QYF
18,CAS ASK SKA KAK AKT KTV TVT VTY TYK YKQ KQY QYF
18,CAS ASK SKP KPK PKA KAV AVT VTY TYE YEQ EQY QYF
18,CAS ASR SRG RGT GTA TAT ATG TGN GNT NTI TIY IYF
18,CAS ASR SRP RPT PTA TAT ATN TNE NEK EKL KLF LFF
18,CAS ASS SSE SEY EYA YAT ATS TSN SNE NEQ EQF QFF
18,CAS ASS SSR SRG RGQ GQR QRH RHR HRY RYA YAV AVF
18,CAI AIS ISR SRL RLA LAG AGG GGM GMD MDE DEQ EQY QYF
18,CAS ASG SGR GRL RLA LAS ASG SGT GTD TDT DTQ TQY QYF
18,CAS ASR SRR RRG RGT GTS TSG SGT GTG TGE GEL ELF LFF
18,CAS ASS SSD SDG DGA GAS ASG SGV GVG VGE GEQ EQY QYF
18,CAS ASS SSE SEA EAA AAR ARG RGN GNS NSP SPL PLH LHF
18,CAS ASS SSE SEG EGA GAS ASG SGL GLG LGE GEQ EQY QYF
18,CAS ASS SSE SEL ELA LAS ASG SGI GIS ISE SEQ EQF QFF
18,CAS ASS SSE SEL ELA LAS ASG SGL GLA LAE AEQ EQF QFF
18,CAS ASS SSE SER ERA RAS ASG SGT GTD TDE DEQ EQY QYF
18,CAS ASS SSE SER ERA RAS ASG SGV GVG VGE GEL ELF LFF
18,CAS ASS SSG SGL GLA LAS ASG SGT GTD TDT DTQ TQY QYF
18,CAS ASS SSG SGL GLA LAS ASG SGT GTG TGE GEL ELF LFF
18,CAS ASS SSG SGM GMT MTS TSR SRS RSY SYE YEQ EQY QYF
18,CAS ASS SSP SPG PGL GLA LAG AGT GTG TGE GEL ELF LFF
18,CAS ASS SSP SPR PRA RAR ARG RGN GNQ NQP QPQ PQH QHF
18,CAS ASS SSP SPR PRT RTS TSG SGS GSY SYE YEQ EQY QYF
18,CAS ASS SSQ SQG QGL GLA LAG AGT GTG TGE GEL ELF LFF
18,CAS ASS SSQ SQL QLA LAR ARG RGT GTD TDT DTQ TQY QYF
18,CAS ASS SSQ SQL QLV LVS VSL SLR LRG RGE GEQ EQY QYF
18,CAS ASS SSQ SQR QRT RTS TSG SGS GSD SDE DEQ EQY QYF
18,CAS ASS SSQ SQV QVA VAG AGG GGT GTA TAT ATQ TQY QYF
18,CAS ASS SSR SRG RGA GAR ARG RGN GNQ NQP QPQ PQH QHF
18,CAS ASS SSR SRL RLA LAG AGG GGL GLG LGE GEQ EQF QFF
18,CAS ASS SSR SRL RLA LAG AGG GGT GTD TDE DEQ EQF QFF
18,CAS ASS SSR SRL RLT LTS TSG SGT GTD TDT DTQ TQY QYF
18,CAS ASS SSR SRV RVT VTG TGG GGM GMD MDE DEQ EQF QFF
18,CAS AST STK TKL KLA LAG AGG GGT GTS TSE SEQ EQF QFF
18,CAS AST STK TKL KLA LAW AWG WGT GTY TYT YTQ TQY QYF
18,CAT ATT TTP TPG PGA GAS ASG SGI GIS ISE SEQ EQF QFF
18,CAS ASS SSR SRM RMT MTG TGG GGG GGT GTD TDT DTQ TQY QYF
18,CAS ASH SHR HRT RTY TYT YTD TDT DTQ TQY QYF
18,CAS ASR SRW RWT WTA TAT ATS TSY SYG YGY GYT YTF
18,CAS ASS SSP SPT PTT TTT TTG TGY GYG YGY GYT YTF
18,CAS ASH SHE HEG EGA GAG AGG GGF GFG FGE GEL ELF LFF
18,CAS ASH SHE HEG EGA GAG AGG GGY GYG YGE GEL ELF LFF
18,CAS ASS SSA SAG AGT GTR TRG RGV GVG VGE GEQ EQF QFF
18,CAS ASS SSD SDA DAA AAS ASG SGV GVG VGE GEQ EQY QYF
18,CAS ASS SSD SDL DLA LAS ASG SGT GTN TNE NEQ EQF QFF
18,CAS ASS SSD SDR DRA RAS ASG SGV GVG VGE GEQ EQF QFF
18,CAS ASS SSD SDR DRT RTS TSG SGP GPH PHE HEQ EQF QFF
18,CAS ASS SSP SPG PGA GAR ARG RGI GID IDE DEQ EQF QFF
18,CAS ASS SSP SPG PGT GTS TSG SGV GVG VGE GEQ EQF QFF
18,CAS ASS SSP SPG PGT GTS TSG SGV GVG VGK GKQ KQF QFF
18,CAS ASS SSP SPR PRT RTS TSG SGG GGG GGE GEQ EQY QYF
18,CAS ASS SSP SPS PSA SAR ARG RGN GNQ NQP QPQ PQH QHF
18,CAS ASS SSP SPT PTT TTS TSG SGR GRG RGE GEQ EQY QYF
18,CAS ASS SSS SSG SGT GTS TSG SGA GAG AGE GEQ EQF QFF
18,CAS ASS SSS SSG SGT GTS TSG SGV GVG VGE GEQ EQF QFF
18,CAS ASS SSV SVG VGT GTS TSG SGV GVG VGE GEQ EQY QYF
18,CAS ASS SSY SYG YGA GAS ASG SGV GVG VGE GEQ EQF QFF
18,CAS ASS SSY SYR YRT RTS TSG SGP GPR PRE REQ EQF QFF
18,CAS ASS SSD SDR DRT RTT TTC TCG CGY GYT YTF
18,CAS ASS SSE SER ERR RRI RIY IYG YGY GYT YTF
18,CAS ASR SRA RAL ALA LAS ASG SGG GGE GEQ EQF QFF
18,CAS ASS SSA SAL ALA LAS ASG SGD GDK DKQ KQY QYF
18,CAS ASS SSA SAL ALA LAS ASG SGD GDT DTQ TQY QYF
18,CAS ASS SSD SDD DDR DRV RVG VGD GDE DEQ EQF QFF
18,CAS ASS SSK SKL KLA LAS ASG SGD GDE DEQ EQF QFF
18,CAS ASS SSV SVL VLP LPG PGG GGN GND NDP DPL PLF
18,CAS ASS SSV SVL VLP LPG PGR GRN RNE NEP EPF PFF
18,CAS ASS SSV SVL VLR LRG RGG GGN GNE NEQ EQF QFF
18,CAS ASS SSV SVL VLR LRG RGR GRN RNE NEP EPF PFF
18,CAS ASS SSV SVL VLR LRG RGR GRN RNE NEQ EQF QFF
18,CAS ASS SSV SVS VSR SRG RGG GGN GNK NKQ KQF QFF
18,CAS ASS SSA SAL ALT LTS TSG SGG GGD GDE DEQ EQF QFF
18,CAS ASS SSA SAR ART RTS TSG SGG GGS GSE SEQ EQF QFF
18,CAS ASS SSA SAR ART RTS TSG SGS GSD SDE DEQ EQY QYF
18,CAS ASS SSD SDR DRA RAS ASG SGG GGD GDT DTQ TQY QYF
18,CAS ASS SSD SDR DRA RAT ATG TGG GGD GDT DTQ TQY QYF
18,CAS ASS SSE SEK EKA KAS ASG SGG GGD GDT DTQ TQY QYF
18,CAS ASS SSE SEL ELA LAS ASG SGG GGD GDE DEQ EQF QFF
18,CAS ASS SSH SHK HKA KAS ASG SGG GGD GDK DKQ KQY QYF
18,CAS ASS SSH SHM HMA MAS ASG SGG GGD GDT DTQ TQY QYF
18,CAS ASS SSH SHR HRA RAS ASG SGG GGA GAT ATP TPY PYF
18,CAS ASS SSH SHR HRA RAS ASG SGG GGD GDT DTP TPH PHF
18,CAS ASS SSK SKL KLT LTR TRG RGA GAD ADK DKQ KQY QYF
18,CAS ASS SSK SKR KRT RTS TSG SGT GTY TYE YEQ EQY QYF
18,CAS ASS SSL SLR LRT RTS TSG SGS GSY SYE YEQ EQY QYF
18,CAS ASS SSP SPR PRV RVF VFS FSV SVG VGE GEL ELF LFF
18,CAS ASS SSQ SQR QRA RAS ASG SGG GGD GDE DEQ EQF QFF
18,CAS ASS SSV SVR VRT RTS TSG SGS GSY SYE YEQ EQY QYF
